invoice_id,station_id,vendor,invoice_amount,invoice_date,status
IN009172,ST036,King-Larsen,794.7,5/15/2025,PENDING
IN009173,ST068,Harris Group,2083.31,8/12/2025,PENDING
IN009174,ST013,Sutton-Reese,3029.49,3/5/2025,PENDING
IN009175,ST036,"Davis, Young and Dunlap",1639.94,10/11/2025,PENDING
IN009176,ST086,Gibson-Padilla,3650.18,11/10/2024,OVERDUE
IN009177,ST016,"Wheeler, Walker and Smith",4570.71,2/22/2025,OVERDUE
IN009178,ST037,Sanders-Blevins,3361.35,7/13/2025,PENDING
IN009179,ST021,"Adams, Wilson and Sutton",4963.44,9/17/2025,PENDING
IN009180,ST049,Hines-Parker,3419.78,3/6/2025,PENDING
IN009181,ST054,Gonzalez-Sheppard,1967.7,6/5/2025,PAID
IN009182,ST025,Dixon PLC,923.13,6/11/2025,PAID
IN009183,ST010,Harris-Jarvis,1641.58,12/16/2024,OVERDUE
IN009184,ST014,"Daniel, Williams and White",3016.57,9/5/2025,PENDING
IN009185,ST031,Cunningham and Sons,2477.34,11/19/2024,PENDING
IN009186,ST030,Rose LLC,4214.39,5/16/2025,PAID
IN009187,ST089,"Owens, Miller and Gillespie",4162.31,10/8/2025,PENDING
IN009188,ST050,Stevenson-Padilla,1573.98,5/26/2025,PENDING
IN009189,ST068,"Wagner, Holmes and Reyes",685.74,8/20/2025,OVERDUE
IN009190,ST021,Archer LLC,1690.7,3/18/2025,PENDING
IN009191,ST072,"Brown, Dalton and Cole",712.17,9/13/2025,PENDING
IN009192,ST032,Roach and Sons,639.39,10/15/2025,OVERDUE
IN009193,ST053,Schultz-Mitchell,3826.26,3/27/2025,PAID
IN009194,ST006,"Roberts, Moon and Martin",3853.77,12/19/2024,PAID
IN009195,ST056,Webster and Sons,3246.67,9/13/2025,PENDING
IN009196,ST006,Ramirez Ltd,1569.93,1/12/2025,OVERDUE
IN009197,ST070,"Brown, Jones and Simon",1962.52,12/8/2024,OVERDUE
IN009198,ST044,Conner LLC,1297.31,10/8/2025,OVERDUE
IN009199,ST045,Mason-Potter,3907.7,5/5/2025,OVERDUE
IN009200,ST095,Richardson-Poole,2727.36,7/8/2025,OVERDUE
IN009201,ST014,Clark LLC,1993.32,7/30/2025,PAID
IN009202,ST018,Howard-Perry,2372.03,8/19/2025,OVERDUE
IN009203,ST069,Gibbs-Collins,4911.91,9/18/2025,PAID
IN009204,ST019,Bolton-Ellison,1284.55,9/25/2025,OVERDUE
IN009205,ST001,"Walker, Miller and Fuller",1220.32,11/13/2024,PAID
IN009206,ST032,Patterson Inc,839.26,12/6/2024,OVERDUE
IN009207,ST019,Lawson-Bennett,2451.42,8/7/2025,PENDING
IN009208,ST045,Gonzalez-Hernandez,3873.13,8/2/2025,PENDING
IN009209,ST092,Page Inc,858.65,1/24/2025,PENDING
IN009210,ST029,Little-Gamble,1731.73,3/19/2025,PENDING
IN009211,ST049,"Mitchell, Scott and Gonzales",4781.61,9/15/2025,PENDING
IN009212,ST032,Castro PLC,3024.41,7/27/2025,PENDING
IN009213,ST049,Wright PLC,4947.68,4/17/2025,OVERDUE
IN009214,ST017,Burgess Ltd,2336.14,7/7/2025,OVERDUE
IN009215,ST067,Lang-Rodriguez,2845.33,11/29/2024,PENDING
IN009216,ST100,Weaver-Munoz,2150.15,7/10/2025,PAID
IN009217,ST100,Avila PLC,1496.42,9/26/2025,PENDING
IN009218,ST058,"Ramirez, Chandler and Cabrera",1775.16,11/21/2024,PENDING
IN009219,ST064,Garcia PLC,590.49,5/26/2025,PAID
IN009220,ST020,Martin-Baker,2144.65,9/28/2025,PAID
IN009221,ST067,Perez-Jones,2814.05,3/27/2025,PAID
IN009222,ST068,"Cervantes, Sanchez and Ward",3768.85,1/30/2025,OVERDUE
IN009223,ST061,Butler Group,564.79,3/11/2025,PAID
IN009224,ST001,"Martinez, Brown and Santiago",2285.22,10/18/2025,PENDING
IN009225,ST037,Green-Cardenas,4661.16,3/4/2025,PENDING
IN009226,ST070,Munoz and Sons,4382.7,4/20/2025,PENDING
IN009227,ST093,Kemp LLC,628.06,1/2/2025,PAID
IN009228,ST047,"Haas, Jenkins and Thompson",1284.48,5/15/2025,PAID
IN009229,ST080,Graham-Thompson,2179.9,8/25/2025,PAID
IN009230,ST023,Mitchell Ltd,4858.71,3/9/2025,OVERDUE
IN009231,ST005,Hopkins-Bryant,1573.06,8/8/2025,PAID
IN009232,ST089,Campbell Group,1630.85,5/7/2025,PAID
IN009233,ST036,Rocha-Lee,4633.49,11/17/2024,PENDING
IN009234,ST014,Peterson-Pollard,1474.9,12/24/2024,PENDING
IN009235,ST056,Navarro-Stark,4828.64,1/30/2025,PAID
IN009236,ST023,Rice Ltd,2480.22,9/26/2025,OVERDUE
IN009237,ST095,Perkins and Sons,1605.07,10/6/2025,OVERDUE
IN009238,ST047,"Bennett, Anderson and Stark",4082.85,12/12/2024,PAID
IN009239,ST035,Burns LLC,2236.99,11/4/2024,PENDING
IN009240,ST068,Pham LLC,2735.93,10/30/2024,OVERDUE
IN009241,ST074,"Stephens, White and Wells",1147.3,1/10/2025,PENDING
IN009242,ST043,Moore-Boyd,956.35,6/13/2025,PAID
IN009243,ST018,Cunningham-Alvarez,3496.61,2/18/2025,PENDING
IN009244,ST039,King LLC,2914.79,5/3/2025,PAID
IN009245,ST008,Campbell Inc,2675.86,7/6/2025,PAID
IN009246,ST079,Taylor-Walker,1976.2,10/7/2025,PENDING
IN009247,ST036,Campbell-Thomas,2648.5,1/12/2025,PAID
IN009248,ST081,Lopez PLC,4799.29,8/6/2025,PAID
IN009249,ST075,Allen Inc,4735.13,11/3/2024,OVERDUE
IN009250,ST055,Brooks and Sons,906.61,9/25/2025,PAID
IN009251,ST091,Sutton-Ortiz,2745.07,1/19/2025,PENDING
IN009252,ST037,"Rush, Ramirez and Gutierrez",3117.17,8/1/2025,PAID
IN009253,ST034,Powell-Parks,4620.96,3/19/2025,PENDING
IN009254,ST007,Pace-Lee,1844.13,5/6/2025,PAID
IN009255,ST049,"Adams, Wilson and Blankenship",1292.42,1/6/2025,PENDING
IN009256,ST066,Wilson-Davis,4594.99,2/14/2025,PENDING
IN009257,ST049,"Lewis, Gray and Lowe",1455.25,9/19/2025,PENDING
IN009258,ST041,"Wright, Coffey and Williams",3781.79,6/11/2025,PENDING
IN009259,ST081,Thornton-Ortiz,4539.32,6/1/2025,PAID
IN009260,ST074,Grimes-Benson,3686.86,6/20/2025,PAID
IN009261,ST049,"Craig, Clay and Campbell",4677.26,12/20/2024,OVERDUE
IN009262,ST086,"Thomas, Taylor and Porter",889.11,9/5/2025,OVERDUE
IN009263,ST079,"Kaufman, Phillips and Sanford",4206.18,6/30/2025,OVERDUE
IN009264,ST047,Huang-Phelps,2311.97,8/2/2025,PAID
IN009265,ST059,"Terry, Herrera and Johnston",3765.39,8/11/2025,OVERDUE
IN009266,ST030,"Patrick, Jacobson and Ellis",896.01,7/14/2025,OVERDUE
IN009267,ST049,Peterson-Rollins,4557.11,8/27/2025,PAID
IN009268,ST036,Dean-Boyd,711.0,7/29/2025,OVERDUE
IN009269,ST056,"Andrade, White and Miller",2974.38,10/4/2025,PAID
IN009270,ST065,Massey-Boone,2084.38,5/20/2025,PAID
IN009271,ST018,Walker-Valenzuela,2224.58,5/18/2025,PAID
IN009272,ST008,Hart-Smith,2553.45,12/7/2024,OVERDUE
IN009273,ST044,Frederick-Scott,3811.96,4/3/2025,OVERDUE
IN009274,ST018,"Marsh, Daniels and Smith",2118.73,6/17/2025,OVERDUE
IN009275,ST017,"Acosta, Durham and Williams",3828.64,10/12/2025,PENDING
IN009276,ST027,"Hernandez, Herrera and Bernard",3265.0,5/31/2025,OVERDUE
IN009277,ST010,"Henderson, Arias and Guerrero",4080.4,10/23/2025,PAID
IN009278,ST001,Hill Inc,1935.21,8/26/2025,PENDING
IN009279,ST066,Stokes-Smith,2061.42,9/2/2025,OVERDUE
IN009280,ST086,Ramos-Garner,1367.28,1/21/2025,OVERDUE
IN009281,ST043,"Nguyen, Finley and Hansen",4695.34,11/20/2024,PENDING
IN009282,ST032,Owens Inc,1317.2,12/15/2024,PENDING
IN009283,ST055,Henry-Kim,3510.01,2/25/2025,PENDING
IN009284,ST033,Chang-Farrell,1448.67,8/6/2025,OVERDUE
IN009285,ST022,"Wilson, Lopez and Owens",3841.8,8/29/2025,PAID
IN009286,ST007,Jackson LLC,1950.45,11/4/2024,PENDING
IN009287,ST025,"Ortiz, Compton and Pope",4204.5,1/28/2025,OVERDUE
IN009288,ST067,"Reyes, Holland and Chavez",2550.82,10/21/2025,PENDING
IN009289,ST079,Martin Inc,4443.52,10/28/2025,PENDING
IN009290,ST100,Evans-Maldonado,2722.33,11/9/2024,PAID
IN009291,ST085,Mason Inc,2055.39,7/29/2025,PENDING
IN009292,ST061,Santana and Sons,4356.5,4/5/2025,OVERDUE
IN009293,ST064,Dodson LLC,4507.69,2/22/2025,OVERDUE
IN009294,ST053,"Farrell, Jones and Snow",3627.06,5/17/2025,PAID
IN009295,ST017,"Matthews, Garner and Jackson",1432.04,6/2/2025,OVERDUE
IN009296,ST076,Wyatt-Hunter,4677.43,5/4/2025,PAID
IN009297,ST012,"Cox, Williams and Barr",553.53,8/19/2025,PENDING
IN009298,ST075,Richard-Arroyo,3885.6,2/11/2025,OVERDUE
IN009299,ST004,"Blake, Cardenas and Brown",2879.77,8/14/2025,PENDING
IN009300,ST042,Smith-Carpenter,4434.13,12/28/2024,PAID
IN009301,ST075,"Thomas, Wiggins and Martin",1218.14,7/28/2025,PAID
IN009302,ST029,Bell and Sons,2659.22,5/5/2025,OVERDUE
IN009303,ST089,"Holland, Ramirez and Price",2923.32,11/21/2024,PENDING
IN009304,ST040,Russell-Roberts,608.83,10/2/2025,OVERDUE
IN009305,ST052,Morris Inc,4834.59,1/7/2025,PAID
IN009306,ST052,Jackson-Rodriguez,3531.74,8/15/2025,OVERDUE
IN009307,ST060,Roberts PLC,2830.04,10/26/2025,PAID
IN009308,ST056,Barker-Rangel,4332.39,11/24/2024,OVERDUE
IN009309,ST032,Jackson-Hogan,4651.27,7/11/2025,OVERDUE
IN009310,ST036,Lester LLC,2050.6,2/3/2025,OVERDUE
IN009311,ST063,Lewis-Thomas,4888.42,2/7/2025,PAID
IN009312,ST076,King LLC,1908.97,8/1/2025,OVERDUE
IN009313,ST037,Rodriguez-Hancock,3772.85,1/8/2025,PAID
IN009314,ST024,"Lopez, Lamb and Sloan",2054.47,5/9/2025,PAID
IN009315,ST056,Anderson Group,4449.74,2/5/2025,PAID
IN009316,ST070,Chen Inc,3042.94,8/18/2025,PAID
IN009317,ST033,Stewart Inc,1431.44,10/18/2025,PAID
IN009318,ST045,Mitchell Ltd,2345.71,8/10/2025,PENDING
IN009319,ST024,Arnold-Davis,781.39,12/26/2024,PENDING
IN009320,ST067,"Sawyer, Nash and Dougherty",2798.85,8/16/2025,PENDING
IN009321,ST030,"Hunter, Fleming and Elliott",4310.77,3/11/2025,OVERDUE
IN009322,ST036,Beck-Barrett,4422.32,1/15/2025,OVERDUE
IN009323,ST083,Padilla Group,4295.5,8/12/2025,PENDING
IN009324,ST073,Marks-Wilson,4666.78,7/18/2025,PENDING
IN009325,ST020,Jacobson Group,2311.01,2/11/2025,PENDING
IN009326,ST014,"Owen, Tucker and Avery",916.88,1/15/2025,OVERDUE
IN009327,ST054,Holt and Sons,3212.74,2/27/2025,OVERDUE
IN009328,ST033,"Kim, Brown and Perkins",3736.28,12/18/2024,PAID
IN009329,ST016,"Graham, Craig and Park",4290.1,4/2/2025,OVERDUE
IN009330,ST064,"Scott, Burton and Sutton",3980.22,9/20/2025,PAID
IN009331,ST016,Lozano-Campbell,2516.36,1/11/2025,OVERDUE
IN009332,ST093,Alexander Group,4677.68,5/27/2025,PAID
IN009333,ST041,Davis-Day,2451.86,8/27/2025,PAID
IN009334,ST095,Castaneda-Roberts,3539.95,3/1/2025,OVERDUE
IN009335,ST040,"Morgan, Parrish and Adams",1856.94,12/11/2024,PAID
IN009336,ST047,Woods-Adams,4964.51,2/26/2025,PAID
IN009337,ST077,Hensley Inc,2540.48,1/21/2025,PENDING
IN009338,ST037,Stephens-Lee,2653.53,9/23/2025,OVERDUE
IN009339,ST084,Lewis-Butler,1966.01,2/9/2025,PAID
IN009340,ST081,Moore-Hubbard,2970.62,8/22/2025,OVERDUE
IN009341,ST095,Clark-Robinson,4478.05,8/18/2025,OVERDUE
IN009342,ST060,"Watson, Davidson and Callahan",1596.46,10/13/2025,PENDING
IN009343,ST016,Dudley-Macdonald,4790.15,5/17/2025,PAID
IN009344,ST071,"Cruz, Combs and Mitchell",4761.02,8/4/2025,PAID
IN009345,ST100,Hill Inc,1905.53,6/11/2025,OVERDUE
IN009346,ST098,Moore-Burke,2759.31,4/20/2025,PAID
IN009347,ST097,Bonilla Group,2473.82,7/28/2025,PAID
IN009348,ST074,Nguyen-Kelley,2230.59,9/28/2025,PENDING
IN009349,ST084,"Bartlett, Lee and Adams",3862.06,8/11/2025,OVERDUE
IN009350,ST079,Lewis Group,3882.04,2/10/2025,PENDING
IN009351,ST006,"Rice, Buckley and Deleon",4936.37,6/10/2025,PENDING
IN009352,ST060,Roberts-Anderson,4126.49,4/27/2025,OVERDUE
IN009353,ST081,"Gibson, Evans and Diaz",4780.53,3/4/2025,PAID
IN009354,ST042,Spencer-Roberts,2998.59,5/10/2025,PAID
IN009355,ST060,Burgess-Ross,4302.82,9/8/2025,PAID
IN009356,ST087,Williams Inc,2727.98,5/21/2025,PAID
IN009357,ST076,"Williams, Lane and Miller",1297.94,3/7/2025,PAID
IN009358,ST086,Jones-Hernandez,2484.34,7/24/2025,OVERDUE
IN009359,ST093,Pacheco PLC,2104.41,7/29/2025,PAID
IN009360,ST020,Oneill Group,4339.07,3/22/2025,PAID
IN009361,ST092,Williams Group,1710.56,6/25/2025,OVERDUE
IN009362,ST022,Zuniga-Mccarty,2656.8,3/18/2025,OVERDUE
IN009363,ST039,Kennedy and Sons,3892.99,12/28/2024,PENDING
IN009364,ST082,Hughes and Sons,3420.58,2/28/2025,OVERDUE
IN009365,ST085,Perkins-Morgan,553.61,4/21/2025,PENDING
IN009366,ST007,Johnson and Sons,1399.56,5/16/2025,PAID
IN009367,ST093,Riddle Ltd,3250.16,11/3/2024,PAID
IN009368,ST036,"Mueller, Meyer and Barnes",3433.93,5/5/2025,PAID
IN009369,ST081,"Holden, Short and Perry",1189.08,4/18/2025,PAID
IN009370,ST065,Norton LLC,4005.68,5/25/2025,PENDING
IN009371,ST026,Newman and Sons,3148.96,5/15/2025,OVERDUE
IN009372,ST039,"Bell, Cox and Schultz",1417.08,4/19/2025,PENDING
IN009373,ST005,Smith Group,2301.74,8/27/2025,PAID
IN009374,ST058,"Price, Simpson and Curry",4580.43,7/28/2025,OVERDUE
IN009375,ST009,Garcia-Lopez,3070.33,1/26/2025,PENDING
IN009376,ST051,"Miller, Hood and Diaz",2824.12,8/9/2025,OVERDUE
IN009377,ST090,"Woods, Caldwell and Berg",4249.82,7/12/2025,PENDING
IN009378,ST023,"Mosley, Thomas and Pena",3566.78,6/21/2025,PAID
IN009379,ST076,"Bright, Lee and Davis",4547.46,4/10/2025,PAID
IN009380,ST093,"Sawyer, Barker and Powell",2079.17,6/10/2025,PENDING
IN009381,ST031,Rowe-Lynch,890.15,11/5/2024,OVERDUE
IN009382,ST059,Aguilar Ltd,574.6,12/24/2024,PENDING
IN009383,ST031,Harris PLC,1809.81,9/6/2025,PENDING
IN009384,ST044,Willis Group,728.95,10/16/2025,PENDING
IN009385,ST052,Villanueva Inc,4186.13,5/13/2025,PAID
IN009386,ST035,"Olson, Johnson and Roberts",3636.55,3/28/2025,PENDING
IN009387,ST090,Malone-Gomez,2612.66,1/13/2025,PAID
IN009388,ST020,Robinson Ltd,3558.71,7/8/2025,OVERDUE
IN009389,ST039,"Castro, Edwards and Summers",2731.06,3/11/2025,PENDING
IN009390,ST029,Montgomery LLC,3565.97,10/3/2025,PAID
IN009391,ST053,Johnson LLC,4803.82,5/10/2025,PENDING
IN009392,ST043,"Jackson, Irwin and Marshall",1371.43,1/22/2025,OVERDUE
IN009393,ST079,Young-Orr,4187.39,2/17/2025,OVERDUE
IN009394,ST079,Hess Group,4509.34,12/2/2024,PENDING
IN009395,ST024,"Barker, Turner and Moore",4137.31,12/25/2024,OVERDUE
IN009396,ST068,Buckley Ltd,3410.14,9/24/2025,OVERDUE
IN009397,ST026,Peterson-Bullock,3004.47,3/21/2025,PENDING
IN009398,ST033,"Griffin, Joseph and Riggs",1098.31,11/5/2024,OVERDUE
IN009399,ST006,"Henderson, Thomas and Buchanan",718.58,9/30/2025,PENDING
IN009400,ST074,Salinas-Walker,2997.96,2/20/2025,PAID
IN009401,ST096,"Cox, Berger and Chung",2996.39,12/18/2024,PENDING
IN009402,ST017,"Rubio, Ward and Garcia",2254.64,4/15/2025,PAID
IN009403,ST010,Luna-Rogers,1489.7,10/17/2025,OVERDUE
IN009404,ST021,Young-Meyer,3628.47,11/20/2024,PAID
IN009405,ST048,Schmidt-Odom,2436.99,12/25/2024,PENDING
IN009406,ST078,"Davis, Cook and Moyer",4112.11,7/6/2025,OVERDUE
IN009407,ST064,Mcdonald-Richardson,2192.57,12/3/2024,PAID
IN009408,ST012,"Lowe, Johnson and Phillips",1147.52,3/21/2025,PAID
IN009409,ST027,Lin Inc,1583.03,6/12/2025,PAID
IN009410,ST064,"Schmidt, Arnold and Hudson",4197.99,9/17/2025,PAID
IN009411,ST089,Robinson-Peters,4905.01,4/4/2025,PAID
IN009412,ST090,Castillo-Hammond,3132.35,3/17/2025,PENDING
IN009413,ST099,"Martinez, Tran and Bates",3215.61,10/31/2024,PAID
IN009414,ST039,Barker PLC,2994.27,5/13/2025,OVERDUE
IN009415,ST042,Robles LLC,545.78,4/16/2025,PENDING
IN009416,ST052,"Wong, Thompson and Kaiser",4405.37,1/23/2025,OVERDUE
IN009417,ST011,Mejia-Allen,1237.67,8/17/2025,PENDING
IN009418,ST014,Watkins-Parker,2217.81,4/26/2025,PENDING
IN009419,ST038,Moore-Smith,3605.45,7/31/2025,PAID
IN009420,ST095,Yates-Hall,3138.38,11/6/2024,OVERDUE
IN009421,ST079,Woods-Richards,4516.7,11/22/2024,PENDING
IN009422,ST002,Powell PLC,2176.19,4/2/2025,PENDING
IN009423,ST048,Ramos PLC,3649.53,6/6/2025,OVERDUE
IN009424,ST068,Morales Inc,4840.08,9/4/2025,OVERDUE
IN009425,ST098,Brown-Lopez,3162.03,3/20/2025,PAID
IN009426,ST045,Richard LLC,4919.84,11/26/2024,PENDING
IN009427,ST037,"Turner, Gay and Bennett",1696.93,5/23/2025,PAID
IN009428,ST049,"Harvey, Oconnor and Martin",600.53,4/14/2025,OVERDUE
IN009429,ST085,"Lopez, Carlson and Mejia",2312.52,12/22/2024,PAID
IN009430,ST040,"Wilson, Pugh and Green",1191.53,2/15/2025,PAID
IN009431,ST067,"Wilcox, Porter and Harrington",1839.54,7/3/2025,PENDING
IN009432,ST072,Thompson Ltd,531.42,1/26/2025,PENDING
IN009433,ST087,Jones-Hunt,4736.47,5/17/2025,OVERDUE
IN009434,ST057,Gardner-Silva,3405.03,11/23/2024,PAID
IN009435,ST068,"Webb, Stanton and Tucker",1154.91,3/13/2025,PAID
IN009436,ST076,"Davis, Barnett and Mcneil",3052.76,7/29/2025,PAID
IN009437,ST096,Olsen-Frank,4420.69,6/12/2025,PENDING
IN009438,ST034,"Harris, Fitzgerald and Williams",4641.37,8/1/2025,PAID
IN009439,ST082,Palmer LLC,1102.82,12/23/2024,OVERDUE
IN009440,ST055,Garrett-Collins,1905.12,2/7/2025,PENDING
IN009441,ST086,Montgomery Ltd,2327.04,3/7/2025,OVERDUE
IN009442,ST091,Scott Group,3023.84,3/15/2025,PAID
IN009443,ST061,Hernandez-Calderon,2112.32,5/27/2025,OVERDUE
IN009444,ST085,"Strickland, Cooper and Martin",3646.36,10/13/2025,PENDING
IN009445,ST025,Russell LLC,3521.91,9/21/2025,PAID
IN009446,ST043,"Ford, Moore and King",2472.28,1/25/2025,PENDING
IN009447,ST054,Wilcox Ltd,4186.64,1/13/2025,PAID
IN009448,ST086,Williams-Ramirez,1962.84,1/18/2025,OVERDUE
IN009449,ST054,Small Group,4836.54,11/11/2024,OVERDUE
IN009450,ST002,Dickson-Frederick,3253.01,5/8/2025,PENDING
IN009451,ST023,"Murphy, Lucas and Fields",768.73,4/29/2025,PENDING
IN009452,ST100,"Johnson, Graves and Austin",3242.64,4/1/2025,OVERDUE
IN009453,ST010,"Nelson, Phillips and Oliver",3615.44,3/1/2025,OVERDUE
IN009454,ST004,Hurley LLC,4242.36,3/8/2025,OVERDUE
IN009455,ST034,"Fields, Russell and Griffith",3838.4,11/18/2024,PENDING
IN009456,ST091,Miller-Munoz,2993.53,2/7/2025,PAID
IN009457,ST068,"Michael, Ford and Booth",3405.39,7/16/2025,PAID
IN009458,ST059,"Wright, Smith and Buchanan",1348.5,9/7/2025,PENDING
IN009459,ST036,Foster Group,981.73,12/14/2024,PAID
IN009460,ST096,"Anderson, Robinson and Gibson",603.07,4/19/2025,OVERDUE
IN009461,ST077,Lambert-Estrada,2107.85,9/16/2025,PENDING
IN009462,ST090,Owens Inc,3986.08,12/10/2024,PENDING
IN009463,ST004,Fleming and Sons,4529.92,3/21/2025,OVERDUE
IN009464,ST008,"Roberts, Brown and Chase",2112.59,2/11/2025,PENDING
IN009465,ST033,Mcintosh-Ross,1025.06,11/28/2024,PAID
IN009466,ST080,"Herrera, Kaiser and Sloan",4106.53,3/24/2025,PENDING
IN009467,ST099,Lopez-Vasquez,1813.66,1/5/2025,PAID
IN009468,ST042,"Jones, Jones and Irwin",3108.7,11/22/2024,PENDING
IN009469,ST011,Ross-Larson,1938.42,8/9/2025,OVERDUE
IN009470,ST082,Sims Inc,3196.8,12/24/2024,PAID
IN009471,ST005,Novak-Walker,3834.39,7/19/2025,PENDING
IN009472,ST019,Ingram-Leon,1940.05,7/23/2025,OVERDUE
IN009473,ST099,Martin-Obrien,4743.23,5/7/2025,PENDING
IN009474,ST001,Gallagher LLC,4795.36,4/2/2025,OVERDUE
IN009475,ST068,Thomas-Hudson,3072.38,11/4/2024,PENDING
IN009476,ST075,"Wilson, Marshall and Tran",3412.32,9/10/2025,PAID
IN009477,ST051,Anderson Group,2368.97,1/6/2025,PENDING
IN009478,ST083,"Parks, Dean and Scott",4042.98,10/22/2025,OVERDUE
IN009479,ST086,Armstrong Inc,828.76,2/7/2025,OVERDUE
IN009480,ST051,Fischer Ltd,1925.56,12/10/2024,PAID
IN009481,ST017,Hernandez-Hester,2212.31,6/12/2025,PAID
IN009482,ST003,Rivera Ltd,1672.55,10/29/2025,OVERDUE
IN009483,ST090,"Johnson, Williams and Chang",3671.99,9/12/2025,OVERDUE
IN009484,ST017,Williams-Hall,900.43,4/17/2025,PAID
IN009485,ST008,"White, Wagner and Mitchell",1015.06,9/1/2025,PENDING
IN009486,ST014,"Walker, Franklin and Wright",2109.79,8/12/2025,PENDING
IN009487,ST077,Sanchez-Ryan,4135.22,8/14/2025,PENDING
IN009488,ST091,"Benjamin, Gonzalez and Jordan",2411.77,6/8/2025,PAID
IN009489,ST061,"Garcia, Parsons and Kennedy",1296.06,4/7/2025,PAID
IN009490,ST075,Morgan-Wagner,3332.17,10/21/2025,PAID
IN009491,ST066,"Anderson, Wu and Wheeler",4731.37,7/3/2025,OVERDUE
IN009492,ST074,"Clark, Shannon and Serrano",4320.75,1/3/2025,PAID
IN009493,ST089,Hawkins-Sanford,3471.32,12/4/2024,PAID
IN009494,ST063,"Cox, Freeman and Freeman",4714.55,9/1/2025,OVERDUE
IN009495,ST039,Phelps-Martin,3847.91,6/11/2025,PAID
IN009496,ST048,"Baker, Faulkner and Butler",3841.32,4/12/2025,OVERDUE
IN009497,ST009,Davis Group,4223.82,6/30/2025,OVERDUE
IN009498,ST005,Blair Ltd,2302.78,1/22/2025,PENDING
IN009499,ST028,Hill-Dickson,1139.51,9/27/2025,PENDING
IN009500,ST038,"Bruce, Lewis and Cummings",1172.21,6/28/2025,PAID
IN009501,ST032,"Malone, Blevins and Peterson",845.02,10/26/2025,PAID
IN009502,ST057,Buchanan Inc,859.31,12/17/2024,PENDING
IN009503,ST045,Flynn Inc,2907.65,4/24/2025,OVERDUE
IN009504,ST041,Stark Ltd,2694.9,8/30/2025,OVERDUE
IN009505,ST037,Mcbride-Silva,4430.83,11/23/2024,PENDING
IN009506,ST001,"Edwards, Martin and Nelson",3532.57,6/3/2025,PAID
IN009507,ST040,"Lewis, Franco and Evans",3388.51,1/6/2025,OVERDUE
IN009508,ST008,"Mitchell, James and Robertson",1253.49,3/10/2025,OVERDUE
IN009509,ST051,"Robinson, Pugh and White",4934.66,7/22/2025,OVERDUE
IN009510,ST038,"Clark, Carter and Johnson",4688.94,2/19/2025,PENDING
IN009511,ST008,Compton-Long,3281.78,4/27/2025,PENDING
IN009512,ST060,Rogers LLC,4435.22,7/31/2025,PENDING
IN009513,ST085,Sexton-Gonzalez,1862.38,10/4/2025,PAID
IN009514,ST065,Miranda-Mccoy,1342.77,6/8/2025,PENDING
IN009515,ST100,Foster Inc,1850.55,5/21/2025,PAID
IN009516,ST044,"Davis, Brown and Gallegos",4433.35,10/6/2025,PAID
IN009517,ST038,"Weiss, Stephens and Buchanan",816.2,1/16/2025,PAID
IN009518,ST085,Schneider-Mcintyre,4730.91,5/3/2025,PENDING
IN009519,ST076,"Reyes, Middleton and Dominguez",3723.09,12/18/2024,PAID
IN009520,ST088,"Jennings, Nelson and Smith",4212.32,6/17/2025,OVERDUE
IN009521,ST017,Robinson PLC,2899.72,8/4/2025,OVERDUE
IN009522,ST085,Lucero-Sanchez,3112.73,4/13/2025,PAID
IN009523,ST047,Smith Group,3776.12,10/22/2025,PENDING
IN009524,ST001,Ochoa-Gomez,3165.28,6/12/2025,PENDING
IN009525,ST033,Welch Ltd,1932.15,2/22/2025,PAID
IN009526,ST070,Johnson-Johnson,1040.0,5/4/2025,PENDING
IN009527,ST049,Hale-Johnson,3782.98,1/3/2025,PENDING
IN009528,ST069,Nichols-Atkins,3633.33,3/9/2025,PENDING
IN009529,ST083,Jacobs-Mendoza,1694.8,6/27/2025,PENDING
IN009530,ST045,"Deleon, Lewis and Reed",1806.0,10/9/2025,PENDING
IN009531,ST032,"Howell, Ortega and Morgan",976.11,7/20/2025,PAID
IN009532,ST021,Ayala-Robbins,3165.28,4/24/2025,PENDING
IN009533,ST002,Williams-Martinez,3080.32,1/6/2025,OVERDUE
IN009534,ST075,Williams Ltd,1978.66,1/19/2025,PENDING
IN009535,ST068,Walton Ltd,1780.57,10/9/2025,PAID
IN009536,ST064,Perry-Pacheco,1115.18,6/26/2025,PENDING
IN009537,ST002,"Shah, Pineda and Foster",3651.98,5/11/2025,PAID
IN009538,ST086,Williams PLC,1232.41,9/16/2025,OVERDUE
IN009539,ST096,Jones and Sons,4412.64,12/9/2024,PENDING
IN009540,ST047,Fischer Group,950.4,2/20/2025,PAID
IN009541,ST030,Barry and Sons,651.35,1/11/2025,OVERDUE
IN009542,ST061,"Paul, Frazier and Simmons",3145.15,10/2/2025,OVERDUE
IN009543,ST025,"Morrow, White and Lucero",4435.44,12/2/2024,OVERDUE
IN009544,ST030,Perez and Sons,2159.51,4/26/2025,PENDING
IN009545,ST063,"Huffman, Miller and Robinson",1665.67,9/1/2025,OVERDUE
IN009546,ST065,Jones Group,2379.33,4/1/2025,PENDING
IN009547,ST021,Ray-Horton,3614.92,12/29/2024,OVERDUE
IN009548,ST027,Sherman-Wang,4399.09,6/23/2025,OVERDUE
IN009549,ST014,"Mejia, Oneill and Phillips",738.64,1/13/2025,PENDING
