inventory_id,station_id,fuel_type,delivery_liters,current_stock,delivery_date
INV025745,ST042,Diesel,6944,34635,3/22/2025
INV000219,ST023,Petrol,9645,34628,8/22/2025
INV027071,ST046,Petrol,10187,34627,11/29/2024
INV003932,ST094,Premium,6492,34626,5/1/2025
INV007473,ST049,Diesel,1453,34624,10/9/2025
INV037318,ST067,CNG,7416,34623,7/23/2025
INV032193,ST091,Petrol,11714,34621,7/15/2025
INV038419,ST070,Diesel,11097,34617,6/9/2025
INV045444,ST045,Diesel,5103,34616,3/20/2025
INV007804,ST045,Petrol,16988,34615,6/3/2025
INV024059,ST031,Petrol,12012,34615,2/6/2025
INV020276,ST096,Premium,8689,34612,2/7/2025
INV015348,ST002,Petrol,17720,34610,5/24/2025
INV028634,ST076,Petrol,8541,34610,4/24/2025
INV009264,ST060,Diesel,1134,34609,9/12/2025
INV029860,ST056,Diesel,6607,34609,6/11/2025
INV028620,ST096,CNG,5173,34601,4/21/2025
INV039236,ST018,Petrol,4622,34600,5/7/2025
INV003035,ST080,Petrol,11928,34594,7/3/2025
INV025555,ST099,Diesel,10145,34592,4/7/2025
INV038604,ST020,CNG,13268,34591,6/2/2025
INV004065,ST100,Petrol,2064,34588,11/13/2024
INV026575,ST071,Diesel,15877,34588,9/2/2025
INV010278,ST094,Petrol,12147,34586,3/31/2025
INV006183,ST032,Petrol,14561,34585,4/26/2025
INV027942,ST026,Premium,9478,34583,10/30/2024
INV034087,ST054,Premium,4986,34580,8/20/2025
INV043389,ST018,Diesel,8497,34580,2/28/2025
INV026629,ST072,CNG,4062,34579,7/13/2025
INV045838,ST091,CNG,9304,34578,7/13/2025
INV020449,ST017,Premium,13237,34576,11/2/2024
INV028218,ST095,CNG,892,34569,12/15/2024
INV022088,ST084,Premium,1995,34565,2/7/2025
INV039001,ST044,CNG,19357,34562,9/13/2025
INV046868,ST090,Diesel,4550,34558,10/2/2025
INV015178,ST098,Premium,16877,34557,3/1/2025
INV044825,ST005,Diesel,8306,34557,5/30/2025
INV004043,ST079,Petrol,19190,34556,9/22/2025
INV014627,ST064,Petrol,6367,34552,1/26/2025
INV005598,ST038,Petrol,8316,34548,9/5/2025
INV021212,ST069,Diesel,5447,34547,11/30/2024
INV033715,ST014,Petrol,3695,34547,7/16/2025
INV014360,ST038,Diesel,2930,34540,11/1/2024
INV038937,ST044,CNG,649,34540,3/16/2025
INV039693,ST097,Petrol,562,34539,6/22/2025
INV048576,ST060,Premium,16170,34538,1/1/2025
INV035812,ST013,Diesel,11211,34535,10/22/2025
INV037567,ST027,Petrol,11004,34535,3/4/2025
INV021549,ST032,Petrol,4980,34530,3/6/2025
INV036407,ST020,Petrol,7466,34526,6/20/2025
INV005607,ST029,Diesel,19936,34523,5/29/2025
INV038425,ST067,Premium,9310,34523,9/11/2025
INV015085,ST047,Diesel,3661,34522,4/8/2025
INV002849,ST063,Diesel,14251,34519,12/28/2024
INV013870,ST066,Diesel,12768,34519,4/30/2025
INV033765,ST077,Premium,2413,34518,1/8/2025
INV047126,ST066,Diesel,11613,34518,6/8/2025
INV019829,ST001,Petrol,3744,34517,12/5/2024
INV035464,ST024,Diesel,16929,34513,7/27/2025
INV030233,ST064,CNG,2183,34510,12/28/2024
INV015970,ST056,Premium,6209,34508,7/17/2025
INV001875,ST012,Premium,12488,34507,5/25/2025
INV033849,ST094,CNG,7609,34505,1/18/2025
INV027854,ST096,CNG,15660,34504,3/6/2025
INV006453,ST007,Premium,8238,34503,8/28/2025
INV029520,ST051,CNG,16606,34499,2/8/2025
INV020037,ST073,CNG,1131,34494,8/21/2025
INV047825,ST054,CNG,2494,34493,4/16/2025
INV040120,ST034,Petrol,7964,34492,3/5/2025
INV025777,ST021,Petrol,2514,34489,9/18/2025
INV001329,ST008,CNG,13121,34488,10/20/2025
INV024387,ST020,Premium,16742,34488,3/13/2025
INV003431,ST022,Premium,9412,34483,7/5/2025
INV043893,ST099,Premium,16521,34481,1/17/2025
INV038615,ST069,Petrol,5868,34478,10/22/2025
INV000428,ST049,Premium,11706,34477,3/18/2025
INV030973,ST085,Petrol,12680,34475,11/2/2024
INV001713,ST086,Premium,18653,34474,2/21/2025
INV004771,ST040,Diesel,16207,34471,10/20/2025
INV047415,ST060,Diesel,11035,34465,12/20/2024
INV049291,ST063,Petrol,19765,34465,11/30/2024
INV030404,ST080,Diesel,5936,34462,5/6/2025
INV033507,ST005,Diesel,12232,34462,7/10/2025
INV040067,ST098,Petrol,8462,34462,2/22/2025
INV013599,ST023,Petrol,8143,34458,4/26/2025
INV036098,ST079,Diesel,15081,34457,12/13/2024
INV032946,ST004,CNG,16980,34453,4/6/2025
INV037938,ST025,Premium,19853,34453,3/7/2025
INV011395,ST071,Petrol,13230,34452,2/11/2025
INV039973,ST051,Petrol,6977,34448,11/10/2024
INV047416,ST032,Diesel,7798,34448,3/15/2025
INV040915,ST064,CNG,4263,34439,8/30/2025
INV007779,ST065,Petrol,16020,34438,2/6/2025
INV010818,ST071,Premium,12954,34438,9/11/2025
INV024569,ST027,Diesel,19608,34438,1/1/2025
INV026222,ST094,Diesel,11849,34437,10/29/2025
INV016819,ST085,Diesel,11522,34436,3/21/2025
INV034012,ST017,CNG,16917,34436,5/23/2025
INV043779,ST032,Petrol,7201,34434,4/21/2025
INV012253,ST062,Premium,1462,34430,11/1/2024
INV035801,ST094,Diesel,13159,34429,5/24/2025
INV001995,ST047,CNG,4262,34428,12/9/2024
INV011009,ST089,Diesel,1640,34421,1/16/2025
INV031242,ST065,Petrol,18267,34420,4/30/2025
INV010829,ST005,Diesel,930,34416,4/18/2025
INV046176,ST033,Diesel,9844,34416,11/15/2024
INV003390,ST083,CNG,5167,34414,7/13/2025
INV030339,ST060,CNG,1812,34414,2/4/2025
INV026368,ST092,Petrol,8305,34412,9/7/2025
INV014410,ST006,Premium,12265,34411,7/19/2025
INV031919,ST077,Premium,6041,34411,7/12/2025
INV049117,ST060,Petrol,8985,34408,5/10/2025
INV000608,ST069,Petrol,11903,34406,2/22/2025
INV009435,ST097,Petrol,4354,34406,8/4/2025
INV004722,ST044,CNG,19066,34402,12/21/2024
INV027803,ST051,Premium,17243,34399,3/31/2025
INV009766,ST018,Diesel,18623,34397,4/13/2025
INV043940,ST047,Premium,12230,34395,12/27/2024
INV009007,ST013,Premium,768,34393,9/26/2025
INV044328,ST019,Diesel,1287,34391,6/2/2025
INV012509,ST084,Diesel,9474,34385,4/12/2025
INV035025,ST016,Premium,9796,34384,11/7/2024
INV024204,ST040,CNG,680,34383,8/29/2025
INV041804,ST082,Petrol,16509,34383,6/9/2025
INV045400,ST011,Petrol,4638,34379,12/21/2024
INV015262,ST014,Diesel,16931,34376,12/10/2024
INV024186,ST034,Diesel,11685,34375,5/23/2025
INV033054,ST072,CNG,16092,34375,9/20/2025
INV035881,ST031,Diesel,5066,34375,12/14/2024
INV023798,ST088,CNG,4920,34374,4/11/2025
INV000822,ST076,Diesel,18237,34372,2/19/2025
INV039192,ST005,Diesel,9483,34371,7/11/2025
INV004198,ST008,Diesel,3901,34370,1/19/2025
INV002189,ST010,Diesel,4372,34365,11/28/2024
INV031188,ST034,CNG,18073,34361,10/3/2025
INV023625,ST083,Diesel,17138,34359,10/8/2025
INV030248,ST029,Petrol,6797,34359,3/13/2025
INV043685,ST030,Petrol,10155,34357,9/13/2025
INV046287,ST095,CNG,13358,34357,3/12/2025
INV016194,ST066,Diesel,4018,34356,8/1/2025
INV049569,ST048,Diesel,4039,34356,5/1/2025
INV013264,ST050,CNG,8394,34353,11/17/2024
INV018767,ST080,CNG,2315,34351,7/4/2025
INV021241,ST007,Premium,5076,34351,5/2/2025
INV029045,ST084,CNG,9520,34347,9/13/2025
INV044896,ST028,CNG,15348,34345,3/9/2025
INV045824,ST061,CNG,4443,34343,8/23/2025
INV025073,ST098,CNG,12960,34337,8/12/2025
INV023993,ST068,CNG,10098,34335,11/17/2024
INV038819,ST008,Petrol,1747,34334,2/28/2025
INV003252,ST086,Diesel,4304,34327,10/6/2025
INV023006,ST073,CNG,18394,34327,5/3/2025
INV049701,ST008,Petrol,1362,34320,6/8/2025
INV027479,ST032,Diesel,2671,34313,3/15/2025
INV039272,ST044,Premium,15530,34313,3/26/2025
INV027222,ST037,Diesel,11886,34311,5/25/2025
INV001436,ST007,Petrol,5666,34309,3/17/2025
INV044938,ST088,Petrol,14842,34307,5/18/2025
INV026360,ST023,Diesel,7663,34305,10/23/2025
INV047838,ST018,Diesel,2425,34305,2/23/2025
INV047088,ST050,CNG,4374,34303,2/28/2025
INV040098,ST087,Premium,18434,34302,1/29/2025
INV006758,ST044,CNG,6072,34300,5/4/2025
INV026201,ST066,Diesel,11036,34300,8/24/2025
INV004133,ST008,CNG,14235,34299,7/3/2025
INV030891,ST092,Petrol,9470,34296,10/26/2025
INV028259,ST077,CNG,5095,34294,9/29/2025
INV033944,ST090,Premium,5740,34291,5/31/2025
INV047152,ST084,Diesel,10288,34288,9/25/2025
INV049893,ST061,Petrol,2057,34288,3/5/2025
INV010727,ST007,Diesel,3706,34283,7/9/2025
INV039124,ST059,CNG,16827,34276,5/31/2025
INV048589,ST090,Petrol,9841,34276,1/4/2025
INV002086,ST030,CNG,10094,34275,4/28/2025
INV006907,ST013,Diesel,14522,34274,12/23/2024
INV027891,ST023,CNG,2887,34270,11/23/2024
INV047837,ST040,CNG,9888,34269,11/17/2024
INV002769,ST094,Premium,3813,34267,6/13/2025
INV011848,ST014,Petrol,11937,34265,7/9/2025
INV014645,ST058,Diesel,932,34265,12/20/2024
INV032406,ST012,Diesel,14450,34260,4/25/2025
INV025711,ST040,Diesel,11011,34259,9/10/2025
INV037078,ST029,Diesel,5346,34259,1/17/2025
INV002578,ST007,Diesel,17181,34258,9/29/2025
INV005141,ST074,Petrol,1552,34258,4/11/2025
INV018911,ST097,Diesel,8722,34255,1/5/2025
INV036457,ST053,CNG,18535,34253,6/23/2025
INV038680,ST047,Diesel,14744,34252,5/22/2025
INV001079,ST072,Diesel,18436,34250,1/29/2025
INV041900,ST027,Petrol,1458,34249,2/19/2025
INV024541,ST092,Diesel,17429,34246,11/18/2024
INV034178,ST077,Premium,16297,34246,6/25/2025
INV033820,ST087,Premium,13007,34243,8/22/2025
INV049648,ST097,Petrol,3648,34243,3/12/2025
INV010722,ST042,Petrol,5428,34242,4/5/2025
INV040102,ST040,CNG,11302,34241,3/1/2025
INV045874,ST078,Premium,15123,34236,3/25/2025
INV019442,ST060,Diesel,8270,34230,10/23/2025
INV037910,ST038,Diesel,12245,34227,8/3/2025
INV038482,ST032,Diesel,3047,34227,2/28/2025
INV025643,ST066,CNG,1977,34226,3/1/2025
INV029418,ST003,Petrol,19843,34225,10/19/2025
INV034574,ST063,Premium,19861,34223,2/7/2025
INV036458,ST024,Petrol,16098,34221,10/29/2024
INV026342,ST086,Diesel,2460,34218,3/24/2025
INV042834,ST047,Diesel,9619,34218,6/16/2025
INV046017,ST053,Premium,4913,34217,4/9/2025
INV036429,ST039,CNG,14467,34212,12/6/2024
INV049496,ST037,Petrol,7999,34208,4/29/2025
INV042624,ST090,Diesel,14741,34205,11/10/2024
INV031910,ST081,Premium,19168,34202,6/22/2025
INV041049,ST083,Premium,15598,34202,5/14/2025
INV023373,ST028,Diesel,1108,34196,7/30/2025
INV027956,ST019,Petrol,18668,34196,5/2/2025
INV005578,ST033,Premium,10071,34189,12/31/2024
INV023775,ST032,Petrol,16347,34188,10/15/2025
INV039674,ST091,Petrol,4416,34187,4/26/2025
INV039914,ST063,Petrol,9277,34185,2/11/2025
INV041302,ST075,Petrol,8310,34182,11/12/2024
INV000103,ST092,CNG,14201,34181,2/9/2025
INV009119,ST004,Diesel,14994,34181,11/25/2024
INV009553,ST044,Diesel,4972,34180,9/26/2025
INV029298,ST087,Premium,6494,34180,10/29/2025
INV030443,ST030,CNG,8324,34178,11/3/2024
INV036447,ST037,CNG,13909,34177,12/9/2024
INV010542,ST013,CNG,7740,34174,9/4/2025
INV026863,ST075,Petrol,14794,34174,7/30/2025
INV046435,ST008,CNG,16839,34171,2/23/2025
INV000589,ST064,CNG,7755,34170,4/25/2025
INV044143,ST080,Diesel,13719,34170,7/12/2025
INV006171,ST013,CNG,1523,34169,1/8/2025
INV043998,ST060,Diesel,9629,34167,9/28/2025
INV007751,ST038,Petrol,10590,34165,10/29/2025
INV048834,ST011,Premium,5892,34164,2/12/2025
INV027840,ST016,Diesel,1328,34159,10/11/2025
INV032084,ST059,Petrol,4150,34159,8/23/2025
INV002787,ST058,CNG,7218,34157,5/15/2025
INV036959,ST094,Premium,19396,34157,5/5/2025
INV046850,ST003,Diesel,19651,34157,7/30/2025
INV004697,ST072,Petrol,13139,34156,6/20/2025
INV017003,ST026,CNG,16366,34156,8/11/2025
INV021748,ST076,CNG,19862,34156,5/15/2025
INV021951,ST063,Diesel,19046,34155,6/28/2025
INV049953,ST092,Premium,18857,34154,6/14/2025
INV025979,ST045,Premium,14071,34153,11/19/2024
INV036475,ST006,Petrol,2736,34152,7/16/2025
INV001930,ST011,Petrol,4912,34144,9/1/2025
INV047759,ST045,Diesel,17936,34144,7/13/2025
INV011111,ST037,Petrol,12278,34143,1/23/2025
INV035516,ST097,Premium,3102,34142,4/25/2025
INV010854,ST016,Petrol,7768,34141,10/29/2024
INV021044,ST069,Premium,6286,34136,8/22/2025
INV015293,ST026,CNG,15309,34134,2/8/2025
INV004034,ST075,Petrol,9535,34131,8/31/2025
INV035423,ST037,CNG,18189,34131,1/28/2025
INV038928,ST022,Premium,8294,34131,4/10/2025
INV026591,ST008,Premium,4961,34130,10/13/2025
INV023264,ST026,CNG,18507,34128,7/18/2025
INV047905,ST067,Diesel,2725,34128,10/9/2025
INV028618,ST013,CNG,10114,34126,4/27/2025
INV000252,ST024,CNG,14579,34125,10/11/2025
INV017797,ST069,Diesel,13170,34120,5/26/2025
INV048195,ST056,CNG,2925,34116,9/3/2025
INV049295,ST014,Petrol,10035,34116,11/9/2024
INV026364,ST100,Petrol,8011,34115,11/2/2024
INV028540,ST066,Premium,1347,34114,12/11/2024
INV030472,ST046,CNG,16177,34113,12/31/2024
INV038202,ST021,Diesel,13755,34102,10/9/2025
INV019147,ST088,Diesel,17663,34099,7/23/2025
INV016832,ST013,Diesel,8526,34098,3/5/2025
INV027909,ST029,Diesel,500,34098,7/31/2025
INV024788,ST041,Diesel,7159,34096,6/23/2025
INV027269,ST067,Premium,13587,34095,3/19/2025
INV005413,ST095,Premium,4341,34091,3/29/2025
INV003400,ST023,CNG,1797,34084,4/4/2025
INV016748,ST072,Premium,19220,34084,2/4/2025
INV019555,ST053,Premium,9131,34082,4/17/2025
INV042118,ST070,CNG,776,34081,10/8/2025
INV047550,ST060,Petrol,19628,34079,5/14/2025
INV003042,ST081,Premium,2574,34078,9/14/2025
INV010845,ST005,Petrol,8953,34078,1/11/2025
INV026213,ST039,Diesel,7870,34078,3/30/2025
INV035489,ST029,Petrol,18473,34076,9/12/2025
INV032261,ST029,CNG,19437,34075,7/17/2025
INV013545,ST025,CNG,11749,34073,2/16/2025
INV025967,ST014,Diesel,13014,34072,6/17/2025
INV036428,ST018,CNG,3413,34066,9/28/2025
INV016595,ST051,Diesel,18239,34065,5/6/2025
INV035866,ST026,CNG,8152,34065,1/22/2025
INV047655,ST029,CNG,6954,34063,8/1/2025
INV043869,ST015,Premium,3654,34060,10/29/2024
INV012374,ST099,Petrol,6841,34059,11/9/2024
INV006252,ST002,Petrol,6304,34057,7/1/2025
INV012178,ST081,CNG,7901,34057,11/9/2024
INV024661,ST028,Petrol,3439,34057,5/26/2025
INV039299,ST020,Premium,8851,34057,6/20/2025
INV042036,ST084,CNG,8924,34056,9/12/2025
INV044871,ST041,CNG,16293,34055,4/19/2025
INV014998,ST027,Diesel,6256,34051,8/17/2025
INV016992,ST019,Diesel,9342,34050,3/10/2025
INV014625,ST030,Petrol,9130,34049,11/23/2024
INV046957,ST081,CNG,7404,34049,11/12/2024
INV032358,ST085,Diesel,10153,34047,2/13/2025
INV026687,ST084,Petrol,9241,34043,4/25/2025
INV010052,ST034,CNG,17120,34042,7/29/2025
INV012106,ST010,CNG,3536,34042,7/31/2025
INV031954,ST077,Petrol,8785,34041,2/8/2025
INV027808,ST067,CNG,17495,34040,4/5/2025
INV030234,ST048,Premium,16169,34040,12/30/2024
INV043504,ST043,Premium,10721,34038,5/11/2025
INV016017,ST035,CNG,19346,34035,1/22/2025
INV006243,ST051,Premium,1093,34031,9/6/2025
INV035904,ST003,Petrol,2892,34031,5/16/2025
INV021550,ST084,Petrol,8256,34023,10/6/2025
INV017385,ST094,Diesel,4648,34021,10/3/2025
INV040746,ST051,Diesel,10311,34016,11/25/2024
INV014668,ST004,Diesel,5071,34015,12/17/2024
INV018583,ST012,Petrol,12378,34015,5/13/2025
INV043772,ST052,Petrol,6361,34008,4/17/2025
INV045121,ST070,Petrol,9015,34005,3/31/2025
INV047301,ST075,Petrol,19031,34000,4/12/2025
INV004905,ST098,Premium,7929,33996,4/11/2025
INV010298,ST045,Diesel,10456,33996,8/25/2025
INV029334,ST061,Petrol,18747,33995,4/8/2025
INV015409,ST050,Diesel,1515,33994,6/30/2025
INV018147,ST084,Petrol,9250,33991,7/7/2025
INV010118,ST053,CNG,3716,33987,11/16/2024
INV026493,ST022,CNG,13074,33986,7/18/2025
INV012042,ST082,Petrol,12412,33985,3/14/2025
INV040815,ST040,Premium,17938,33985,3/13/2025
INV010139,ST016,Diesel,3786,33983,9/13/2025
INV019364,ST005,Petrol,9184,33981,6/24/2025
INV002495,ST034,Premium,4904,33980,6/14/2025
INV031302,ST055,Premium,842,33976,9/5/2025
INV041783,ST029,CNG,19538,33975,3/7/2025
INV043035,ST073,CNG,10448,33975,5/18/2025
INV004606,ST089,Diesel,8624,33967,2/22/2025
INV042613,ST035,Petrol,14571,33966,5/7/2025
INV034493,ST090,Premium,12204,33959,9/20/2025
INV011925,ST014,Diesel,17919,33956,5/19/2025
INV026489,ST031,Diesel,3878,33953,10/13/2025
INV033343,ST095,Petrol,17325,33951,3/1/2025
INV006698,ST094,Petrol,19787,33949,11/20/2024
INV039582,ST075,CNG,5695,33948,7/14/2025
INV018699,ST024,Diesel,2684,33947,1/8/2025
INV030164,ST040,CNG,15012,33946,5/28/2025
INV039070,ST042,Petrol,8747,33945,5/3/2025
INV040906,ST085,Petrol,16993,33941,9/15/2025
INV000833,ST086,Premium,19710,33940,12/10/2024
INV035356,ST088,Petrol,19098,33939,11/13/2024
INV035930,ST009,Petrol,14083,33938,3/16/2025
INV013971,ST073,Premium,13772,33937,1/20/2025
INV014888,ST012,Premium,3307,33937,8/22/2025
INV045714,ST056,Petrol,7152,33937,1/31/2025
INV020240,ST032,Petrol,2851,33936,6/11/2025
INV006554,ST034,Petrol,15496,33934,11/27/2024
INV037197,ST088,Premium,1709,33934,8/27/2025
INV045155,ST070,Premium,6046,33931,8/21/2025
INV003112,ST041,CNG,12855,33927,2/2/2025
INV035820,ST028,CNG,8503,33927,7/10/2025
INV024088,ST073,Petrol,16323,33926,1/31/2025
INV043807,ST094,CNG,18336,33926,6/7/2025
INV012128,ST082,Petrol,10087,33924,7/15/2025
INV044174,ST050,Petrol,1068,33923,6/15/2025
INV012944,ST073,Petrol,3363,33922,5/7/2025
INV019307,ST087,CNG,18193,33921,8/15/2025
INV035112,ST090,Premium,6248,33920,3/10/2025
INV029773,ST046,CNG,9820,33916,4/7/2025
INV048547,ST056,Diesel,3247,33916,1/3/2025
INV032035,ST094,CNG,8832,33915,6/29/2025
INV046130,ST018,CNG,18713,33913,2/25/2025
INV013874,ST089,CNG,19425,33907,1/30/2025
INV014472,ST034,CNG,5962,33903,8/23/2025
INV008115,ST034,Diesel,11713,33900,2/14/2025
INV047794,ST027,Diesel,7505,33900,4/27/2025
INV032773,ST019,Petrol,4948,33893,10/24/2025
INV015488,ST094,Petrol,18577,33886,11/22/2024
INV041203,ST027,Diesel,6957,33886,11/16/2024
INV021918,ST082,Diesel,19806,33885,2/9/2025
INV009803,ST075,Petrol,4114,33884,12/21/2024
INV026019,ST007,Premium,13322,33884,12/23/2024
INV006283,ST005,Diesel,14328,33883,5/24/2025
INV004692,ST063,Petrol,11494,33881,12/7/2024
INV030714,ST036,Petrol,957,33879,9/7/2025
INV025584,ST011,Diesel,2107,33876,8/31/2025
INV029919,ST073,Petrol,12130,33875,8/20/2025
INV016951,ST042,CNG,8173,33873,11/19/2024
INV046152,ST003,Premium,12948,33873,9/30/2025
INV017375,ST005,Diesel,9935,33870,8/1/2025
INV028227,ST058,Petrol,1464,33870,2/2/2025
INV041137,ST063,Premium,19273,33870,12/9/2024
INV016220,ST045,Premium,9153,33867,4/30/2025
INV020142,ST022,Diesel,4552,33864,1/15/2025
INV047185,ST025,CNG,19706,33862,8/31/2025
INV039025,ST032,Petrol,18341,33859,12/16/2024
INV048502,ST013,Petrol,16148,33858,2/4/2025
INV016854,ST080,Petrol,10685,33857,10/15/2025
INV049599,ST091,Diesel,2850,33857,2/8/2025
INV016940,ST069,Premium,12149,33855,4/5/2025
INV034058,ST016,Diesel,716,33852,11/23/2024
INV034344,ST028,Petrol,5021,33851,6/27/2025
INV021355,ST036,Petrol,13335,33848,4/2/2025
INV047015,ST060,Premium,4747,33846,5/27/2025
INV048191,ST081,Premium,1779,33842,1/9/2025
INV043588,ST061,Petrol,11204,33841,9/13/2025
INV042517,ST039,Petrol,2837,33840,5/15/2025
INV017457,ST048,Diesel,5250,33836,3/7/2025
INV020069,ST021,CNG,9253,33835,6/29/2025
INV009160,ST066,Diesel,4144,33833,11/30/2024
INV049046,ST040,CNG,4747,33827,11/1/2024
INV009612,ST043,Diesel,5029,33824,3/25/2025
INV008774,ST032,Diesel,1258,33820,8/24/2025
INV026251,ST020,Premium,7119,33815,1/10/2025
INV007853,ST038,Diesel,15167,33814,5/13/2025
INV008164,ST044,Petrol,18343,33812,7/21/2025
INV004842,ST001,CNG,10096,33811,2/21/2025
INV013089,ST071,CNG,8325,33810,11/23/2024
INV020619,ST062,Diesel,6410,33807,4/8/2025
INV044057,ST030,CNG,7409,33807,9/24/2025
INV047775,ST030,Petrol,6704,33802,10/16/2025
INV020721,ST044,Petrol,10341,33796,5/16/2025
INV029391,ST099,Diesel,12599,33794,5/20/2025
INV015408,ST093,Diesel,6685,33789,4/1/2025
INV010825,ST037,Diesel,17808,33788,5/23/2025
INV011184,ST054,Petrol,17705,33787,1/14/2025
INV022048,ST029,Diesel,18750,33786,3/13/2025
INV018525,ST011,Premium,17526,33785,9/3/2025
INV023977,ST031,Petrol,842,33782,6/17/2025
INV034842,ST087,Petrol,19440,33780,9/5/2025
INV010096,ST022,Petrol,16697,33778,6/18/2025
INV024231,ST009,Petrol,7515,33778,6/5/2025
INV022599,ST018,Diesel,12136,33777,8/11/2025
INV001822,ST094,Petrol,8238,33776,4/7/2025
INV040441,ST006,Petrol,19725,33776,6/20/2025
INV033632,ST093,Diesel,8306,33775,8/11/2025
INV046388,ST036,CNG,6942,33773,7/13/2025
INV032757,ST094,CNG,1578,33772,2/15/2025
INV039107,ST090,Petrol,14441,33771,12/23/2024
INV041486,ST091,Petrol,15188,33771,6/2/2025
INV042695,ST032,CNG,16817,33771,6/3/2025
INV047534,ST028,Diesel,11944,33771,6/10/2025
INV032875,ST029,CNG,17097,33767,2/8/2025
INV038227,ST090,Premium,15402,33766,2/4/2025
INV005797,ST056,Diesel,4520,33763,9/3/2025
INV015277,ST070,Petrol,17369,33763,9/22/2025
INV000860,ST043,Premium,13725,33761,8/16/2025
INV036734,ST057,CNG,2604,33760,3/27/2025
INV019292,ST095,Diesel,19255,33758,7/15/2025
INV022287,ST081,Premium,15684,33756,4/21/2025
INV033603,ST050,Premium,13500,33756,1/8/2025
INV012033,ST100,CNG,6036,33754,3/1/2025
INV013185,ST062,CNG,18675,33754,3/6/2025
INV014882,ST045,CNG,4292,33752,7/26/2025
INV026034,ST083,Diesel,18396,33750,5/23/2025
INV020666,ST078,Petrol,1819,33749,10/15/2025
INV034109,ST008,Premium,19908,33749,4/25/2025
INV039293,ST055,Diesel,1278,33742,2/25/2025
INV008343,ST090,CNG,19133,33740,1/20/2025
INV037472,ST071,Premium,6655,33738,11/25/2024
INV038920,ST086,Premium,18784,33738,7/8/2025
INV027639,ST082,Diesel,17200,33735,8/18/2025
INV047048,ST073,Petrol,16738,33732,8/20/2025
INV003125,ST039,CNG,6185,33731,1/18/2025
INV032872,ST030,Premium,4205,33731,10/10/2025
INV034128,ST016,CNG,10543,33730,1/1/2025
INV046933,ST019,Premium,14234,33727,2/23/2025
INV034409,ST044,Premium,5094,33726,9/9/2025
INV046652,ST037,Premium,6906,33726,5/9/2025
INV028590,ST010,Premium,8952,33724,11/17/2024
INV017410,ST100,Premium,5238,33723,6/6/2025
INV044448,ST074,Diesel,12769,33722,12/26/2024
INV022325,ST034,CNG,2637,33720,1/30/2025
INV043750,ST046,Petrol,681,33718,1/25/2025
INV023427,ST003,Premium,5926,33714,9/5/2025
INV026888,ST016,CNG,7768,33714,10/29/2024
